Ano-calendário;Código da Receita Tributária;Descrição;Valor da Receita Tributária;Percentual do PIB;;;;
2020;3100.01;ITR;1760,942309;0,000748594;;;;
2020;3100.02;IPTU;44963,55659;0,019114461;;;;
2020;3200;Propriedade de Veículos Automotores;48177,84663;0,020480888;;;;
2020;3200.01;IPVA;48177,84663;0,020480888;;;;
2020;3300;Transferências Patrimoniais;21811,08842;0,009272113;;;;
2020;3300.01;ITCD;8521,225141;0,003622459;;;;
2020;3300.02;ITBI;13289,86328;0,005649655;;;;
2020;4000;Tributos sobre Bens e Serviços;1028499,713;0,437225589;;;;
2020;4100;Gerais ;756670,1188;0,32166809;;;;
2020;4100.01;ICMS - Exceto Seletivos;381907,2818;0,162352633;;;;
2020;4100.02;IPI - Exceto Seletivos;43488,06879;0,018487216;;;;
2020;4100.03;Cofins;218602,4769;0,092930115;;;;
2020;4100.04;PIS;45876,55783;0,019502587;;;;
2020;4100.05;Imposto sobre Serviços (ISS);66795,73345;0,028395539;;;;
2020;4200;Seletivos;155174,9641;0,06596644;;;;
2020;4210;Automóveis;3446,167434;0,001465;;;;
2020;4210.01;IPI - Automóveis;3446,167434;0,001465;;;;
2020;4220;Bebidas;2985,153808;0,001269019;;;;
2020;4220.01;IPI - Bebidas;2985,153808;0,001269019;;;;
2020;4230;Combustíveis;84965,15949;0,036119545;;;;
2020;4230.01;CIDE - Combustíveis;1985,591912;0,000844095;;;;
2020;4230.02;ICMS - Combustíveis;82979,56758;0,03527545;;;;
2020;4240;Energia Elétrica;57803,51983;0,024572859;;;;
2020;4240.01;ICMS - Energia Elétrica;57803,51983;0,024572859;;;;
2020;4250;Tabaco;5974,963488;0,002540017;;;;
2020;4250.01;IPI - Tabaco;5974,963488;0,002540017;;;;
2020;4300;Comércio Exterior;45721,89815;0,01943684;;;;
2020;4300.01;Imposto sobre Importação;45671,33434;0,019415344;;;;
2020;4300.02;Imposto sobre Exportação;50,56380842;2,14952E-05;;;;
2020;4400;Taxas - Prest. Serviços e Poder Polícia;44670,52237;0,018989889;;;;
2020;4400.01;Taxas Federais;4431,161539;0,001883731;;;;
2020;4400.02;Outros Tributos Estaduais;22169,50682;0,009424481;;;;
2020;4400.03;Outros Tributos Municipais;18069,85401;0,007681677;;;;
2020;4500;Contribuições Previdenciárias;11059,31151;0,004701425;;;;
2020;4500.01;Contrib. Previdenciária sobre Faturamento;10754,29685;0,00457176;;;;
2020;4500.02;Adicional à Contribuição Previdenciária;305,014657;0,000129665;;;;
2020;4600;Outras Contrib. Sociais e Econômicas;15202,89805;0,006462905;;;;
2020;4600.01;Rec. Partic. Seguro DPVAT;173,4684951;7,37432E-05;;;;
2020;4600.02;AFRMM ;5208,388412;0,002214138;;;;
2020;4600.03;Cide-Remessas;5899,686401;0,002508016;;;;
2020;4600.04;Contr. s/ Rec. Empr. Telecomun.;1356,874673;0,000576821;;;;
2020;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;1119,411162;0,000475873;;;;
2020;4600.06;Contrib. s/ as Lojas Francas;24,57295271;1,04462E-05;;;;
2020;4600.07;Contrib. s/ Faturam. Empres. Informática ;208,1095586;8,84695E-05;;;;
2020;4600.08;CONDECINE;885,1432438;0,000376283;;;;
2020;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;1,0860514;4,61691E-07;;;;
2020;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;325,7196759;0,000138467;;;;
2020;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,43742031;1,85952E-07;;;;
2020;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2020;5000;Tributos sobre Transações Financeiras;21948,34364;0,009330462;;;;
2020;5100;Tributos sobre Débitos e Créditos Bancários;-0,86368622;-3,67162E-07;;;;
2020;5100.01;CPMF;-0,86368622;-3,67162E-07;;;;
2020;5200;Outros;21949,20732;0,009330829;;;;
2020;5200.01;IOF;21949,20732;0,009330829;;;;
2020;9000;Outros Tributos;16,07907484;6,83538E-06;;;;
2020;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;-7,98532531;-3,39464E-06;;;;
2020;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2020;9000.03;Contribuição para o PIN ;0;0;;;;
2020;9000.05;PROTERRA;0;0;;;;
2020;9000.06;Reserva Global de Reversão ;24,00310517;1,0204E-05;;;;
2020;9000.07;Outras Contribuições Sociais ;0,06129498;2,60571E-08;;;;
2020;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2020;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2021;0;Total da Receita Tributária;2931744,592;1;;;;
2021;1000;Tributos sobre a Renda;701183,3387;0,239169313;;;;
2021;1100;Pessoa Física;265092,8178;0,090421525;;;;
2021;1100.01;IRPF;53788,3399;0,018346871;;;;
2021;1100.02;IRRF - Trabalho União;208219,4772;0,07102238;;;;
2021;1100.03;IRRF - Estados;0;0;;;;
2021;1100.04;IRRF - Municípios;0;0;;;;
2021;1100.05;Contrib. s/ Concursos e Prognósticos;3085,00078;0,001052275;;;;
2021;1200;Pessoa Jurídica;322526,8421;0,110011917;;;;
2021;1200.01;IRPJ;210058,0321;0,071649499;;;;
2021;1200.02;CSLL;112468,8099;0,038362417;;;;
2021;1900;Retenções não Alocáveis;113563,6789;0,038735871;;;;
2021;1900.01;IRRF - Não Residentes;44399,66134;0,015144451;;;;
2021;1900.02;IRRF - Capital;55575,6622;0,018956516;;;;
2021;1900.03;IRRF - Outros;13588,35532;0,004634904;;;;
2021;2000;Tributos sobre a Folha de Salários;748081,9272;0,255166132;;;;
2021;2100;Previdência Social;544178,5277;0,18561594;;;;
2021;2110;Empregador;362167,5695;0,123533124;;;;
2021;2110.01;Contrib. para o INSS - Patronal;297059,629;0,101325207;;;;
2021;2110.02;CPSS - Parcela Governo;22904,04;0,007812427;;;;
2021;2110.03;Previd. dos Estados - Governo;30349,23113;0,010351936;;;;
2021;2110.04;Previd. dos Municípios - Governo;11854,66942;0,004043555;;;;
2021;2120;Empregado;182010,9581;0,062082815;;;;
2021;2120.01;Contrib. para o INSS - Empregado;134619,8846;0,045918012;;;;
2021;2120.02;CPSS - Parcela Servidor;17944,11;0,006120625;;;;
2021;2120.03;Previd. dos Estados - Servidor;15092,2009;0,005147857;;;;
2021;2120.04;Previd. dos Municípios - Servidor;5895,142834;0,002010797;;;;
2021;2120.05;Contrib. p/ Custeio das Pensões Militares;8459,509116;0,002885486;;;;
2021;2120.06;Contribuição Voluntária  Montepio Civil ;0,11068417;3,77537E-08;;;;
2021;2200;Seguro Desemprego;137193,0034;0,046795687;;;;
2021;2200.01;FGTS;137193,0034;0,046795687;;;;
2021;2900;Outros;66710,39616;0,022754505;;;;
2021;2900.01;Salário Educação;23832,98444;0,008129284;;;;
2021;2900.02;"Sistema ""S""";23102,76;0,007880209;;;;
2021;2900.03;PIS - Folha de pagamento;814,09;0,000277681;;;;
2021;2900.04;Pasep;16870,64;0,005754471;;;;
2021;2900.05;Cota-Parte Contrib. Sindical;7,76194926;2,64755E-06;;;;
2021;2900.06;Contrib. p/ Ensino Aeroviario;222,4190934;7,58658E-05;;;;
2021;2900.07;Contrib. p/ Ensino Profiss. Maritimo;161,7802901;5,51823E-05;;;;
2021;2900.08;Contrib. Rurais;1697,96039;0,000579164;;;;
2021;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;0;0;;;;
2021;3000;Tributos sobre a Propriedade;142732,7145;0,048685249;;;;
2021;3100;Propriedade Imobiliária (urbana e rural) ;58065,72474;0,019805861;;;;
2021;3100.01;ITR;2166,931725;0,000739127;;;;
2021;3100.02;IPTU;55898,79301;0,019066734;;;;
2021;3200;Propriedade de Veículos Automotores;51761,55176;0,017655546;;;;
2021;3200.01;IPVA;51761,55176;0,017655546;;;;
2021;3300;Transferências Patrimoniais;32905,43805;0,011223842;;;;
2021;3300.01;ITCD;12329,58924;0,004205547;;;;
2021;3300.02;ITBI;20575,84881;0,007018295;;;;
2021;4000;Tributos sobre Bens e Serviços;1290583,663;0,440210128;;;;
2021;4100;Gerais ;947308,3297;0,323121029;;;;
2021;4100.01;ICMS - Exceto Seletivos;473407,1257;0,161476251;;;;
2021;4100.02;IPI - Exceto Seletivos;58702,77041;0,020023153;;;;
2021;4100.03;Cofins;269704,7811;0,091994638;;;;
2021;4100.04;PIS;56799,59538;0,019373992;;;;
2021;4100.05;Imposto sobre Serviços (ISS);88694,05711;0,030252996;;;;
2021;4200;Seletivos;192511,5687;0,065664509;;;;
2021;4210;Automóveis;3446,694784;0,001175646;;;;
2021;4210.01;IPI - Automóveis;3446,694784;0,001175646;;;;
2021;4220;Bebidas;2687,419847;0,000916662;;;;
2021;4220.01;IPI - Bebidas;2687,419847;0,000916662;;;;
2021;4230;Combustíveis;114429,0641;0,039031048;;;;
2021;4230.01;CIDE - Combustíveis;1924,31822;0,000656373;;;;
2021;4230.02;ICMS - Combustíveis;112504,7458;0,038374675;;;;
2021;4240;Energia Elétrica;66371,71697;0,022638983;;;;
2021;4240.01;ICMS - Energia Elétrica;66371,71697;0,022638983;;;;
2021;4250;Tabaco;5576,673042;0,001902169;;;;
2021;4250.01;IPI - Tabaco;5576,673042;0,001902169;;;;
2021;4300;Comércio Exterior;62036,126;0,02116014;;;;
2021;4300.01;Imposto sobre Importação;61876,26173;0,021105611;;;;
2021;4300.02;Imposto sobre Exportação;159,8642736;5,45287E-05;;;;
2021;4400;Taxas - Prest. Serviços e Poder Polícia;50204,90282;0,017124583;;;;
2021;4400.01;Taxas Federais;5567,194872;0,001898936;;;;
2021;4400.02;Outros Tributos Estaduais;28201,60907;0,009619395;;;;
2021;4400.03;Outros Tributos Municipais;16436,09888;0,005606252;;;;
2021;4500;Contribuições Previdenciárias;13505,24014;0,004606554;;;;
2021;4500.01;Contrib. Previdenciária sobre Faturamento;13206,4;0,004504622;;;;
2021;4500.02;Adicional à Contribuição Previdenciária;298,8401358;0,000101933;;;;
2021;4600;Outras Contrib. Sociais e Econômicas;25017,49517;0,008533313;;;;
2021;4600.01;Rec. Partic. Seguro DPVAT;13,09218269;4,46566E-06;;;;
2021;4600.02;AFRMM ;13071,78149;0,004458704;;;;
2021;4600.03;Cide-Remessas;7584,749096;0,002587111;;;;
2021;4600.04;Contr. s/ Rec. Empr. Telecomun.;1339,794235;0,000456996;;;;
2021;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;1482,512474;0,000505676;;;;
2021;4600.06;Contrib. s/ as Lojas Francas;2,01009556;6,85631E-07;;;;
2021;4600.07;Contrib. s/ Faturam. Empres. Informática ;227,8436549;7,77161E-05;;;;
2021;4600.08;CONDECINE;974,2679902;0,000332317;;;;
2021;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;1,57599931;5,37564E-07;;;;
2021;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;319,2576605;0,000108897;;;;
2021;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,61029576;2,08168E-07;;;;
2021;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2021;5000;Tributos sobre Transações Financeiras;49001,00079;0,016713939;;;;
2021;5100;Tributos sobre Débitos e Créditos Bancários;-22,80886731;-7,77996E-06;;;;
2021;5100.01;CPMF;-22,80886731;-7,77996E-06;;;;
2021;5200;Outros;49023,80965;0,016721719;;;;
2021;5200.01;IOF;49023,80965;0,016721719;;;;
2021;9000;Outros Tributos;161,9486226;5,52397E-05;;;;
2021;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;0,27250904;9,29512E-08;;;;
2021;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2021;9000.03;Contribuição para o PIN ;0;0;;;;
2021;9000.05;PROTERRA;0;0;;;;
2021;9000.06;Reserva Global de Reversão ;19,83209596;6,76461E-06;;;;
2021;9000.07;Outras Contribuições Sociais ;141,8440176;4,83821E-05;;;;
2021;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2021;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
